id,session_id,timestamp,mudra_name,confidence,handedness
842,5,2026-09-09T21:06:12.012854,Simhamukha,1.0,Right
843,5,2026-09-09T21:06:12.204828,Simhamukha,1.0,Right
844,5,2026-09-09T21:06:12.387046,Simhamukha,1.0,Right
845,5,2026-09-09T21:06:12.585896,Simhamukha,1.0,Right
846,5,2026-09-09T21:06:12.765256,Simhamukha,1.0,Right
847,5,2026-09-09T21:06:12.950974,Simhamukha,1.0,Right
848,5,2026-09-09T21:06:13.141792,Simhamukha,1.0,Right
849,5,2026-09-09T21:06:13.335348,Simhamukha,1.0,Right
850,5,2026-09-09T21:06:13.515699,Simhamukha,1.0,Right
851,5,2026-09-09T21:06:13.646805,Simhamukha,1.0,Right
852,5,2026-09-09T21:06:13.758672,Simhamukha,1.0,Right
853,5,2026-09-09T21:06:13.875313,Simhamukha,1.0,Right
854,5,2026-09-09T21:06:13.998014,Simhamukha,1.0,Right
855,5,2026-09-09T21:06:14.106806,Simhamukha,1.0,Right
856,5,2026-09-09T21:06:14.220227,Simhamukha,1.0,Right
857,5,2026-09-09T21:06:14.324136,Simhamukha,1.0,Right
858,5,2026-09-09T21:06:14.437768,Simhamukha,1.0,Right
859,5,2026-09-09T21:06:14.555083,Simhamukha,1.0,Right
860,5,2026-09-09T21:06:14.683037,Simhamukha,1.0,Right
